Event.Id,Investigation.Type,Accident.Number,Event.Date,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Event.Year,Make.Model,Commercial,Fatal
20120913X40132,Accident,CEN12LA629,2012-09-13,United States,Non-Fatal,Minor,Airplane,Great lakes,2T-1A-2,No,Personal,0.0,0.0,0.0,3.0,VMC,2012,Great lakes 2T-1A-2,No,0
20120913X73204,Accident,WPR12LA417,2012-09-13,United States,Non-Fatal,Substantial,Airplane,Seymour,SKYRANGER,No,Personal,0.0,1.0,0.0,0.0,VMC,2012,Seymour SKYRANGER,No,0
20120915X03904,Accident,WPR12FA420,2012-09-13,United States,Fatal,Substantial,Airplane,Piper,PA-28-181,No,Instructional,3.0,0.0,0.0,0.0,VMC,2012,Piper PA-28-181,No,1
20120917X45348,Accident,CEN12FA639,2012-09-13,United States,Fatal,Substantial,Airplane,Mooney,M20J,No,Personal,2.0,0.0,0.0,0.0,VMC,2012,Mooney M20J,No,1
20120918X23113,Accident,ANC12LA106,2012-09-13,United States,Non-Fatal,Substantial,Airplane,Cessna,A185F,No,Other Work Use,0.0,0.0,0.0,1.0,VMC,2012,Cessna A185F,No,0
20120925X75431,Accident,CEN12CA656,2012-09-13,United States,Non-Fatal,Substantial,Airplane,Fairchild,PT-19A,No,Air Drop,0.0,2.0,0.0,0.0,VMC,2012,Fairchild PT-19A,No,0
20120914X33512,Accident,WPR12LA418,2012-09-14,United States,Non-Fatal,Substantial,Airplane,Cessna,180,No,Instructional,0.0,1.0,1.0,0.0,VMC,2012,Cessna 180,No,0
20120914X53348,Accident,ANC12CA105,2012-09-14,United States,Non-Fatal,Substantial,Airplane,Cessna,170B,No,Personal,0.0,0.0,0.0,2.0,VMC,2012,Cessna 170B,No,0
20120914X82649,Accident,WPR12CA419,2012-09-14,United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-180,No,Personal,0.0,1.0,0.0,1.0,VMC,2012,Piper PA-28-180,No,0
20120915X10854,Accident,CEN12LA635,2012-09-15,United States,Non-Fatal,Substantial,Airplane,Cessna,182P,No,Personal,0.0,1.0,0.0,1.0,VMC,2012,Cessna 182P,No,0
20120915X24429,Accident,ERA12LA562,2012-09-15,United States,Fatal,Substantial,Airplane,Republic,RC-3,No,Personal,1.0,0.0,0.0,0.0,VMC,2012,Republic RC-3,No,1
20120915X35028,Accident,CEN12FA633,2012-09-15,United States,Fatal,Substantial,Airplane,Cirrus,SR22,No,Personal,5.0,0.0,0.0,0.0,IMC,2012,Cirrus SR22,No,1
20120918X43738,Accident,ANC12CA108,2012-09-15,United States,Non-Fatal,Substantial,Airplane,Cessna,172K,No,Personal,0.0,0.0,0.0,1.0,VMC,2012,Cessna 172K,No,0
20120919X65321,Accident,WPR12CA424,2012-09-15,United States,Non-Fatal,Substantial,Airplane,Cessna,A185F,No,Personal,0.0,0.0,0.0,4.0,VMC,2012,Cessna A185F,No,0
20120916X04309,Accident,CEN12LA636,2012-09-16,United States,Fatal,Substantial,Airplane,Jdt mini-max llc,1500R,No,Personal,1.0,0.0,0.0,0.0,VMC,2012,Jdt mini-max llc 1500R,No,1
20120916X60952,Accident,ERA12CA564,2012-09-16,United States,Non-Fatal,Substantial,Airplane,Lancair,LC42-550FG,No,Personal,0.0,2.0,0.0,0.0,VMC,2012,Lancair LC42-550FG,No,0
20120916X71751,Accident,ERA12FA565,2012-09-16,United States,Fatal,Substantial,Airplane,Yakovlev,YAK 52,No,Personal,2.0,0.0,0.0,0.0,VMC,2012,Yakovlev YAK 52,No,1
20120919X85026,Accident,WPR12CA425,2012-09-16,United States,Non-Fatal,Substantial,Airplane,Cessna,172N,No,Personal,0.0,0.0,0.0,1.0,VMC,2012,Cessna 172N,No,0
20120920X50809,Accident,WPR12LA428,2012-09-16,United States,Non-Fatal,Substantial,Airplane,Rockwell,690A,No,Aerial Observation,0.0,1.0,0.0,2.0,VMC,2012,Rockwell 690A,No,0
20120917X63831,Accident,ERA12FA566,2012-09-17,United States,Fatal,Substantial,Airplane,Mooney,M20M,No,Personal,2.0,0.0,0.0,0.0,IMC,2012,Mooney M20M,No,1
20120918X24440,Accident,ANC12LA107,2012-09-17,United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-160,No,Instructional,0.0,1.0,1.0,0.0,VMC,2012,Piper PA-22-160,No,0
20120920X50915,Accident,WPR12LA430,2012-09-17,United States,Non-Fatal,Substantial,Airplane,Cessna,150F,No,Personal,0.0,1.0,0.0,0.0,VMC,2012,Cessna 150F,No,0
20120920X51830,Accident,WPR12CA429,2012-09-17,United States,Non-Fatal,Substantial,Airplane,Piper,PA-14,No,Personal,0.0,1.0,0.0,2.0,VMC,2012,Piper PA-14,No,0
20120918X34514,Accident,ERA12FA567,2012-09-18,United States,Non-Fatal,Substantial,Airplane,Beech,400,No,Executive/corporate,0.0,2.0,0.0,1.0,VMC,2012,Beech 400,No,0
20120921X62052,Accident,CEN12FA653,2012-09-18,United States,Non-Fatal,Substantial,Airplane,Piper,PA-46-350P,No,Ferry,0.0,0.0,0.0,1.0,VMC,2012,Piper PA-46-350P,No,0
20120924X32520,Accident,DCA12CA149,2012-09-18,United States,Non-Fatal,,Airplane,Airbus,A330-323,No,,0.0,0.0,1.0,158.0,VMC,2012,Airbus A330-323,Yes,0
20120920X21242,Accident,WPR12CA427,2012-09-19,United States,Non-Fatal,Substantial,Airplane,Boeing,A75N1(PT17),No,Personal,0.0,0.0,0.0,2.0,VMC,2012,Boeing A75N1(PT17),Yes,0
20120920X73017,Accident,CEN12LA649,2012-09-19,United States,Non-Fatal,Substantial,Airplane,Beechcraft,A23-24,No,Personal,0.0,0.0,0.0,3.0,VMC,2012,Beechcraft A23-24,No,0
20120920X92813,Accident,ERA12CA568,2012-09-19,United States,Non-Fatal,Substantial,Airplane,Cessna,172M,No,Aerial Observation,0.0,0.0,1.0,0.0,VMC,2012,Cessna 172M,No,0
20120920X31223,Accident,CEN12LA645,2012-09-20,United States,Non-Fatal,Substantial,Airplane,Cessna,177B,No,Personal,0.0,1.0,0.0,0.0,VMC,2012,Cessna 177B,No,0
20120921X52540,Accident,CEN12LA652,2012-09-20,United States,Non-Fatal,Substantial,Airplane,Beech,95-C55,No,Personal,0.0,2.0,0.0,0.0,VMC,2012,Beech 95-C55,No,0
20120924X95425,Accident,WPR12CA435,2012-09-20,United States,Non-Fatal,Substantial,Airplane,Piper,PA24,No,Instructional,0.0,0.0,0.0,2.0,VMC,2012,Piper PA24,No,0
20121024X00335,Accident,ERA12CA592,2012-09-20,United States,Non-Fatal,Substantial,Airplane,Learjet,36A,No,,0.0,0.0,0.0,5.0,VMC,2012,Learjet 36A,No,0
20120921X05846,Accident,ANC12CA110,2012-09-21,United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,No,Personal,0.0,0.0,0.0,2.0,VMC,2012,Piper PA-18-150,No,0
20120921X60325,Accident,ERA12LA571,2012-09-21,United States,Non-Fatal,Substantial,Airplane,Beagle,B206 SERIES 2,No,Personal,0.0,0.0,0.0,6.0,VMC,2012,Beagle B206 SERIES 2,No,0
20120922X25057,Accident,ERA12CA573,2012-09-21,United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-180,No,Personal,0.0,0.0,0.0,1.0,VMC,2012,Piper PA-28-180,No,0
20120922X32829,Accident,ERA12LA574,2012-09-21,United States,Non-Fatal,Substantial,Airplane,Cessna,150G,No,Personal,0.0,2.0,0.0,0.0,VMC,2012,Cessna 150G,No,0
20121001X90443,Incident,CEN12IA662,2012-09-21,United States,Non-Fatal,,Airplane,Canadair ltd,CL-600 CHALLENGER,No,,0.0,0.0,0.0,10.0,VMC,2012,Canadair ltd CL-600 CHALLENGER,No,0
20120921X31658,Accident,WPR12LA433,2012-09-22,United States,Non-Fatal,Substantial,Airplane,Air tractor,AT-502,No,Aerial Application,0.0,0.0,0.0,1.0,VMC,2012,Air tractor AT-502,No,0
20120922X41332,Accident,ERA12FA572,2012-09-22,United States,Fatal,Substantial,Airplane,Cessna,172S,No,Personal,1.0,0.0,0.0,0.0,VMC,2012,Cessna 172S,No,1
20120922X92533,Accident,CEN12FA654,2012-09-22,United States,Fatal,Substantial,Airplane,Piper,PA-28R-180,No,Instructional,2.0,0.0,0.0,0.0,VMC,2012,Piper PA-28R-180,No,1
20121001X50911,Accident,ERA12CA585,2012-09-22,United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,No,Personal,0.0,0.0,0.0,2.0,VMC,2012,Piper PA-28-140,No,0
20120923X21645,Accident,ERA12LA575,2012-09-23,United States,Non-Fatal,Substantial,Airplane,Cessna,182Q,No,Personal,0.0,2.0,0.0,0.0,VMC,2012,Cessna 182Q,No,0
20120923X35150,Accident,WPR12LA434,2012-09-23,United States,Non-Fatal,Substantial,Airplane,Navion,NAVION,No,Personal,0.0,0.0,0.0,1.0,VMC,2012,Navion NAVION,No,0
20120925X95448,Accident,ERA12LA578,2012-09-23,United States,Fatal,Substantial,Airplane,Cessna,172B,No,Personal,1.0,0.0,0.0,0.0,VMC,2012,Cessna 172B,No,1
20120928X83928,Accident,ANC12CA112,2012-09-23,United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,No,Personal,0.0,0.0,0.0,1.0,VMC,2012,Piper PA-12,No,0
20120925X03916,Accident,WPR12LA437,2012-09-25,United States,Non-Fatal,Substantial,Airplane,Mccleery,RANS S6ES,No,Personal,0.0,0.0,0.0,2.0,VMC,2012,Mccleery RANS S6ES,No,0
20120926X10723,Accident,CEN12CA658,2012-09-25,United States,Non-Fatal,Substantial,Airplane,Cessna,175A,No,Personal,0.0,0.0,0.0,2.0,VMC,2012,Cessna 175A,No,0
20120926X42052,Accident,ERA12CA579,2012-09-25,United States,Non-Fatal,Substantial,Airplane,Cessna,172P,No,Instructional,0.0,0.0,0.0,2.0,VMC,2012,Cessna 172P,No,0
20120926X74624,Accident,WPR12CA438,2012-09-25,United States,Non-Fatal,Substantial,Airplane,Cessna,150,No,Personal,0.0,0.0,0.0,1.0,VMC,2012,Cessna 150,No,0
20120927X52818,Accident,ERA12CA581,2012-09-26,United States,Non-Fatal,Substantial,Airplane,Cessna,208B,No,Instructional,0.0,0.0,0.0,6.0,VMC,2012,Cessna 208B,No,0
20121023X13343,Accident,CEN12LA675,2012-09-26,United States,Non-Fatal,Substantial,Airplane,Beech,E33,No,Personal,0.0,0.0,0.0,1.0,VMC,2012,Beech E33,No,0
20120928X11649,Accident,CEN12LA661,2012-09-27,United States,Non-Fatal,Substantial,Airplane,Lake,LA4,No,Personal,0.0,0.0,0.0,1.0,VMC,2012,Lake LA4,No,0
20120928X62352,Incident,ERA12IA582,2012-09-28,United States,Non-Fatal,,Airplane,Learjet,60,No,Positioning,0.0,0.0,0.0,2.0,IMC,2012,Learjet 60,No,0
20120928X85822,Accident,ANC12LA113,2012-09-28,United States,Non-Fatal,Substantial,Airplane,Aviat,A-1,No,Personal,0.0,1.0,0.0,0.0,VMC,2012,Aviat A-1,No,0
20121010X71213,Accident,WPR12LA443,2012-09-28,United States,Non-Fatal,Substantial,Airplane,Beech,V35A,No,Personal,0.0,0.0,0.0,1.0,VMC,2012,Beech V35A,No,0
20120929X81653,Accident,ERA12FA583,2012-09-29,United States,Fatal,Substantial,Airplane,Cessna,150M,No,Personal,2.0,0.0,0.0,0.0,VMC,2012,Cessna 150M,No,1
20121001X12331,Accident,CEN12CA663,2012-09-29,United States,Non-Fatal,Substantial,Airplane,Jabiru,J170-SP,No,Instructional,0.0,0.0,1.0,0.0,VMC,2012,Jabiru J170-SP,No,0
20121001X14254,Accident,WPR12LA439,2012-09-29,United States,Non-Fatal,Substantial,Airplane,Cessna,152,No,Instructional,0.0,2.0,0.0,0.0,VMC,2012,Cessna 152,No,0
20121001X14651,Accident,WPR12CA440,2012-09-29,United States,Non-Fatal,Substantial,Airplane,Cessna,180,No,Personal,0.0,0.0,0.0,4.0,VMC,2012,Cessna 180,No,0
20121015X63653,Accident,ERA12LA589,2012-09-29,United States,Non-Fatal,Substantial,Airplane,Cessna,421B,No,Personal,0.0,0.0,0.0,4.0,VMC,2012,Cessna 421B,No,0
20120930X93252,Accident,ERA12LA584,2012-09-30,United States,Fatal,Substantial,Airplane,Keuthan,BUCCANEER II,No,Personal,1.0,0.0,0.0,0.0,VMC,2012,Keuthan BUCCANEER II,No,1
20121001X34716,Accident,ANC12GA114,2012-09-30,United States,Non-Fatal,Substantial,Airplane,Quest,KODIAK 100,No,Public Aircraft,0.0,0.0,0.0,1.0,VMC,2012,Quest KODIAK 100,No,0
20121002X13956,Accident,CEN12CA665,2012-09-30,United States,Non-Fatal,Substantial,Airplane,Cessna,182,No,Personal,0.0,4.0,0.0,0.0,VMC,2012,Cessna 182,No,0
20121001X15058,Accident,WPR12LA441,2012-10-01,United States,Non-Fatal,Substantial,Airplane,Team inc,MINI-MAX,No,Personal,0.0,1.0,0.0,0.0,VMC,2012,Team inc MINI-MAX,No,0
20121001X80238,Accident,ANC12CA115,2012-10-01,United States,Non-Fatal,Substantial,Airplane,Cessna,182A,No,Business,0.0,0.0,0.0,2.0,VMC,2012,Cessna 182A,No,0
20121003X54254,Accident,ERA13LA005,2012-10-02,United States,Non-Fatal,Substantial,Airplane,Cessna,310I,No,Personal,0.0,0.0,0.0,2.0,VMC,2012,Cessna 310I,No,0
20121007X75550,Accident,CEN13CA007,2012-10-02,United States,Non-Fatal,Substantial,Airplane,Cirrus,SR20,No,Business,0.0,0.0,0.0,1.0,VMC,2012,Cirrus SR20,No,0
20121003X15535,Accident,WPR13FA001,2012-10-03,United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-180,No,Personal,0.0,0.0,1.0,0.0,VMC,2012,Piper PA-28-180,No,0
20121003X24635,Accident,CEN13FA002,2012-10-03,United States,Fatal,Substantial,Airplane,Cirrus,SR22,No,Business,2.0,0.0,0.0,0.0,IMC,2012,Cirrus SR22,No,1
20121005X22815,Accident,ERA13LA007,2012-10-04,United States,Non-Fatal,Substantial,Airplane,Ercoupe,415-C,No,Instructional,0.0,0.0,0.0,1.0,VMC,2012,Ercoupe 415-C,No,0
20121005X01523,Accident,WPR13LA004,2012-10-05,United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,No,Instructional,0.0,0.0,0.0,4.0,VMC,2012,Piper PA-28-161,No,0
20121005X05550,Accident,CEN13LA004,2012-10-05,United States,Non-Fatal,Substantial,Airplane,Boeing,717-200,No,,0.0,0.0,0.0,108.0,VMC,2012,Boeing 717-200,Yes,0
20121006X15548,Accident,CEN13CA005,2012-10-05,United States,Non-Fatal,Substantial,Airplane,Piper,PA-24-250,No,Personal,0.0,0.0,0.0,1.0,VMC,2012,Piper PA-24-250,No,0
20121006X31929,Accident,CEN13FA006,2012-10-06,United States,Fatal,Destroyed,Airplane,Beech,A36,No,Personal,4.0,0.0,0.0,0.0,IMC,2012,Beech A36,No,1
20121007X91750,Accident,ERA13CA011,2012-10-06,United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,No,Instructional,0.0,0.0,0.0,2.0,VMC,2012,Piper PA-28-140,No,0
20121007X94725,Accident,ERA13LA012,2012-10-06,United States,Non-Fatal,Substantial,Airplane,Cirrus,SR22,No,Personal,0.0,1.0,1.0,0.0,IMC,2012,Cirrus SR22,No,0
20121006X20626,Accident,WPR13LA005,2012-10-07,United States,Non-Fatal,Substantial,Airplane,Cessna,180H,No,Personal,0.0,1.0,0.0,1.0,VMC,2012,Cessna 180H,No,0
20121016X25908,Accident,WPR13CA012,2012-10-07,United States,Non-Fatal,Substantial,Airplane,Maule,MX-7-180C,No,Personal,0.0,0.0,0.0,1.0,VMC,2012,Maule MX-7-180C,No,0
20121007X33859,Accident,ANC13FA001,2012-10-08,United States,Fatal,Substantial,Airplane,Grumman,G-44,No,Positioning,1.0,0.0,0.0,0.0,VMC,2012,Grumman G-44,No,1
20121010X01102,Accident,ERA13CA016,2012-10-08,United States,Non-Fatal,Substantial,Airplane,Cessna,172P,No,Personal,0.0,0.0,0.0,2.0,VMC,2012,Cessna 172P,No,0
20121012X21959,Accident,ANC13CA003,2012-10-08,United States,Non-Fatal,Substantial,Airplane,Cessna,172D,No,Personal,0.0,0.0,0.0,2.0,VMC,2012,Cessna 172D,No,0
20121011X32021,Accident,WPR13FA008,2012-10-09,United States,Fatal,Destroyed,Airplane,Piper,PA-32R-301T,No,Personal,4.0,0.0,0.0,0.0,VMC,2012,Piper PA-32R-301T,No,1
20121011X43234,Accident,ANC13CA002,2012-10-09,United States,Non-Fatal,Substantial,Airplane,Cessna,U206F,No,Positioning,0.0,0.0,0.0,1.0,VMC,2012,Cessna U206F,No,0
20121018X35830,Accident,ERA13CA028,2012-10-11,United States,Non-Fatal,Substantial,Airplane,Cessna,172RG,No,Instructional,0.0,0.0,0.0,2.0,VMC,2012,Cessna 172RG,No,0
20121029X71356,Accident,ERA13LA043,2012-10-11,United States,Non-Fatal,Substantial,Airplane,Diamond,DA 42 NG,No,Instructional,0.0,0.0,0.0,2.0,VMC,2012,Diamond DA 42 NG,No,0
20121016X60053,Accident,ERA13LA025,2012-10-12,United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,No,Instructional,0.0,0.0,0.0,2.0,VMC,2012,Piper PA-28-140,No,0
20121013X63623,Accident,WPR13LA009,2012-10-13,United States,Non-Fatal,Substantial,Airplane,Piper,PA-38-112,No,Personal,0.0,1.0,0.0,0.0,VMC,2012,Piper PA-38-112,No,0
20121015X92424,Accident,ERA13LA019,2012-10-13,United States,Fatal,Substantial,Airplane,Piper,PA-23-250,No,Business,3.0,0.0,1.0,0.0,VMC,2012,Piper PA-23-250,No,1
20121030X30545,Accident,ANC13FAMS1,2012-10-13,United States,Fatal,Destroyed,Airplane,Piper,PA-18-150,No,Personal,1.0,0.0,0.0,0.0,VMC,2012,Piper PA-18-150,No,1
20121015X01619,Accident,CEN13FA012,2012-10-15,United States,Fatal,Substantial,Airplane,Cessna,172R,No,Personal,1.0,0.0,0.0,0.0,VMC,2012,Cessna 172R,No,1
20121015X22823,Accident,WPR13FA010,2012-10-15,United States,Fatal,Substantial,Airplane,Piper,PA-28-151,No,Personal,1.0,0.0,0.0,0.0,VMC,2012,Piper PA-28-151,No,1
20121015X75934,Accident,WPR13LA011,2012-10-15,United States,Non-Fatal,Substantial,Airplane,Cirrus,SR20,No,Personal,0.0,0.0,0.0,2.0,VMC,2012,Cirrus SR20,No,0
20121016X61509,Accident,WPR13FA013,2012-10-15,United States,Fatal,Substantial,Airplane,Aeropro cz,A240,No,Personal,1.0,0.0,0.0,0.0,IMC,2012,Aeropro cz A240,No,1
20121016X75112,Accident,ANC13FA004,2012-10-15,United States,Fatal,Destroyed,Airplane,Grumman aircraft eng corp,C-1A,No,Business,1.0,0.0,0.0,0.0,VMC,2012,Grumman aircraft eng corp C-1A,No,1
20121017X43235,Accident,ERA13CA027,2012-10-16,United States,Non-Fatal,Substantial,Airplane,Cessna,182P,No,Personal,0.0,0.0,0.0,2.0,VMC,2012,Cessna 182P,No,0
20121018X62210,Accident,WPR13CA016,2012-10-17,United States,Non-Fatal,,Airplane,Boeing,737-3H4,No,,0.0,0.0,1.0,85.0,VMC,2012,Boeing 737-3H4,Yes,0
20121019X34838,Accident,CEN13LA016,2012-10-17,United States,Non-Fatal,Substantial,Airplane,Beech,A36,No,Business,0.0,0.0,1.0,0.0,IMC,2012,Beech A36,No,0
20121022X22031,Accident,CEN13CA019,2012-10-17,United States,Non-Fatal,Substantial,Airplane,Air tractor,AT-502B,No,Aerial Application,0.0,0.0,0.0,1.0,VMC,2012,Air tractor AT-502B,No,0
20121023X12023,Incident,CEN13IA024,2012-10-17,United States,Non-Fatal,Minor,Airplane,Flight design,CTLS,No,Instructional,0.0,0.0,0.0,2.0,VMC,2012,Flight design CTLS,No,0
20121018X43944,Accident,WPR13LA015,2012-10-18,United States,Non-Fatal,Substantial,Airplane,Beech,N35,No,Personal,0.0,0.0,0.0,1.0,VMC,2012,Beech N35,No,0
20121018X90324,Accident,WPR13FA017,2012-10-18,United States,Fatal,Substantial,Airplane,Cessna,182P,No,Personal,1.0,0.0,0.0,0.0,VMC,2012,Cessna 182P,No,1
20121019X42747,Accident,ERA13LA029,2012-10-19,United States,Non-Fatal,Substantial,Airplane,Grumman,G-164B,No,Aerial Application,0.0,1.0,0.0,0.0,VMC,2012,Grumman G-164B,No,0
20121023X02243,Incident,ERA13IA036,2012-10-19,United States,Non-Fatal,Minor,Airplane,Cessna,560XL,No,,0.0,0.0,0.0,3.0,VMC,2012,Cessna 560XL,No,0
20121020X72847,Accident,ERA13FA032,2012-10-20,United States,Fatal,Substantial,Airplane,"Swift museum foundation, inc.",GC-1A,No,Personal,2.0,0.0,0.0,0.0,VMC,2012,"Swift museum foundation, inc. GC-1A",No,1
20121021X45449,Accident,ERA13CA033,2012-10-20,United States,Non-Fatal,Substantial,Airplane,Air tractor,AT-502B,No,Aerial Application,0.0,0.0,0.0,1.0,VMC,2012,Air tractor AT-502B,No,0
20121021X51227,Accident,WPR13CA019,2012-10-20,United States,Non-Fatal,Substantial,Airplane,Quicksilver mfg,MXL II SPORT,No,Personal,0.0,0.0,1.0,1.0,VMC,2012,Quicksilver mfg MXL II SPORT,No,0
20121022X63621,Accident,CEN13CA021,2012-10-20,United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-105 SPECIAL,No,Personal,0.0,2.0,0.0,0.0,VMC,2012,Piper PA-18-105 SPECIAL,No,0
20121023X11005,Accident,ERA13LA037,2012-10-20,United States,Non-Fatal,Substantial,Airplane,Cessna,172D,No,Personal,0.0,0.0,0.0,4.0,VMC,2012,Cessna 172D,No,0
20121024X54205,Accident,ERA13CA038,2012-10-20,United States,Non-Fatal,Substantial,Airplane,Cessna,172H,No,Instructional,0.0,0.0,0.0,1.0,VMC,2012,Cessna 172H,No,0
20121026X75447,Accident,ANC13CA006,2012-10-20,United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-125,No,Personal,0.0,0.0,0.0,1.0,VMC,2012,Piper PA-18-125,No,0
20121031X44005,Accident,ERA13CA044,2012-10-20,United States,Non-Fatal,Substantial,Airplane,Cessna,172R,No,Instructional,0.0,0.0,0.0,2.0,VMC,2012,Cessna 172R,No,0
20121021X62106,Accident,ERA13LA034,2012-10-21,United States,Non-Fatal,Substantial,Airplane,Cessna,150H,No,Instructional,0.0,0.0,0.0,2.0,VMC,2012,Cessna 150H,No,0
20121023X54253,Accident,WPR13CA021,2012-10-21,United States,Non-Fatal,Substantial,Airplane,Piper,PA24,No,Personal,0.0,0.0,0.0,1.0,VMC,2012,Piper PA24,No,0
20121106X04117,Accident,ERA13LA048,2012-10-21,United States,Non-Fatal,Substantial,Airplane,Cirrus,SR22,No,Personal,0.0,0.0,0.0,2.0,VMC,2012,Cirrus SR22,No,0
20121108X35019,Accident,ERA13CA051,2012-10-21,United States,Non-Fatal,Substantial,Airplane,Cessna,150L,No,Personal,0.0,0.0,0.0,2.0,VMC,2012,Cessna 150L,No,0
20121023X92656,Accident,CEN13LA023,2012-10-22,United States,Non-Fatal,Substantial,Airplane,Beech,B90,No,Personal,0.0,1.0,0.0,1.0,IMC,2012,Beech B90,No,0
20121026X74118,Accident,ANC13CA005,2012-10-22,United States,Non-Fatal,Substantial,Airplane,Cessna,A185E,No,,0.0,0.0,0.0,4.0,VMC,2012,Cessna A185E,No,0
20121025X00735,Accident,CEN13CA031,2012-10-24,United States,Non-Fatal,Substantial,Airplane,Cessna,150,No,Personal,0.0,0.0,0.0,2.0,VMC,2012,Cessna 150,No,0
20121026X42157,Accident,ERA13CA040,2012-10-24,United States,Non-Fatal,Substantial,Airplane,Aeronca,7CCM,No,Instructional,0.0,0.0,0.0,1.0,VMC,2012,Aeronca 7CCM,No,0
20121025X00050,Accident,CEN13FA030,2012-10-25,United States,Fatal,Substantial,Airplane,Piper,PA-28-140,No,Personal,2.0,0.0,0.0,0.0,VMC,2012,Piper PA-28-140,No,1
20121025X41040,Accident,ERA13FA039,2012-10-25,United States,Fatal,Substantial,Airplane,Beech,A36,No,Personal,2.0,0.0,0.0,0.0,VMC,2012,Beech A36,No,1
20121027X42304,Accident,ERA13LA041,2012-10-26,United States,Non-Fatal,Substantial,Airplane,Grumman,AA-5A,No,Personal,0.0,0.0,0.0,3.0,VMC,2012,Grumman AA-5A,No,0
20121027X00052,Accident,WPR13CA024,2012-10-27,United States,Non-Fatal,Substantial,Airplane,Cessna,170A,No,Personal,0.0,0.0,0.0,2.0,VMC,2012,Cessna 170A,No,0
20121027X20619,Incident,WPR13IA026,2012-10-27,United States,Non-Fatal,Minor,Airplane,Cessna,P210N,No,Personal,0.0,0.0,0.0,1.0,VMC,2012,Cessna P210N,No,0
20121028X71406,Accident,ERA13LA042,2012-10-28,United States,Non-Fatal,Substantial,Airplane,Piper,PA-32R-300,No,Personal,0.0,3.0,0.0,2.0,IMC,2012,Piper PA-32R-300,No,0
20121029X21705,Accident,CEN13LA034,2012-10-28,United States,Fatal,Substantial,Airplane,Us light aircraft corp,HORNET,No,Personal,2.0,0.0,0.0,0.0,VMC,2012,Us light aircraft corp HORNET,No,1
20121105X12639,Accident,WPR13CA032,2012-10-29,United States,Non-Fatal,Substantial,Airplane,Cessna,152,No,Instructional,0.0,0.0,0.0,1.0,VMC,2012,Cessna 152,No,0
20121031X31551,Accident,CEN13FA038,2012-10-31,United States,Non-Fatal,Substantial,Airplane,Piaggio,P180,No,Positioning,0.0,0.0,0.0,2.0,IMC,2012,Piaggio P180,No,0
20121101X83946,Accident,CEN13FA039,2012-11-01,United States,Fatal,Substantial,Airplane,Cessna,320E,No,Personal,1.0,0.0,0.0,0.0,IMC,2012,Cessna 320E,No,1
20121102X41757,Accident,CEN13CA040,2012-11-02,United States,Non-Fatal,Substantial,Airplane,Cessna,172S,No,Instructional,0.0,0.0,0.0,1.0,VMC,2012,Cessna 172S,No,0
20121105X31716,Accident,WPR13CA033,2012-11-02,United States,Non-Fatal,Substantial,Airplane,Cessna,140,No,Personal,0.0,1.0,0.0,0.0,VMC,2012,Cessna 140,No,0
20121103X14112,Accident,CEN13LA041,2012-11-03,United States,Non-Fatal,Substantial,Airplane,Cessna,172S,No,Instructional,0.0,0.0,0.0,1.0,VMC,2012,Cessna 172S,No,0
20121104X00559,Accident,CEN13CA043,2012-11-03,United States,Non-Fatal,Substantial,Airplane,Fairchild heli-porter,PILATUS PC6/B1A-H2,No,Positioning,0.0,1.0,0.0,0.0,VMC,2012,Fairchild heli-porter PILATUS PC6/B1A-H2,No,0
20121104X00707,Accident,CEN13CA042,2012-11-03,United States,Non-Fatal,Substantial,Airplane,Luscombe,8E,No,Personal,0.0,2.0,0.0,0.0,VMC,2012,Luscombe 8E,No,0
20121105X02247,Accident,WPR13CA031,2012-11-03,United States,Non-Fatal,Minor,Airplane,Beech,D17S,No,Personal,0.0,0.0,0.0,4.0,VMC,2012,Beech D17S,No,0
20121104X34649,Accident,CEN13FA045,2012-11-04,United States,Fatal,Substantial,Airplane,Cessna,150F,No,Instructional,1.0,0.0,0.0,0.0,VMC,2012,Cessna 150F,No,1
20121104X91214,Accident,ANC13LA008,2012-11-04,United States,Non-Fatal,Substantial,Airplane,Bellanca,7ECA,No,Personal,0.0,0.0,0.0,1.0,VMC,2012,Bellanca 7ECA,No,0
